radiographs_1,413
recommended_0,414
recommended_1,415
upright_0,416
upright_1,417
view_0,418
view_1,419
series_0,420
series_1,421
limited_0,422
limited_1,423
concurrently_0,424
concurrently_1,425
available_0,426
available_1,427
chest_0,428
chest_1,429
radiograph_0,430
radiograph_1,431
which_0,432
which_1,433
was_0,434
was_1,435
obtained_0,436
obtained_1,437
same_0,438
same_1,439
dr_0,440
dr_1,441
e_0,442
e_1,443
freiberg_0,444
freiberg_1,445
discussed_0,446
discussed_1,447
over_0,448
over_1,449
telephone_0,450
telephone_1,451
m_0,452
m_1,453
mourad_0,454
mourad_1,455
p_0,456
p_1,457
01_0,458
01_1,459
03_0,460
03_1,461
201_0,462
201_1,463
nonobstructive_0,464
nonobstructive_1,465
pattern_0,466
pattern_1,467
minimal_0,468
minimal_1,469
uncomplicated_0,470
uncomplicated_1,471
colonic_0,472
colonic_1,473
diverticulosis_0,474
diverticulosis_1,475
colitis_0,476
colitis_1,477
normal_0,478
normal_1,479
appendix_0,480
appendix_1,481
mildly_0,482
mildly_1,483
prominent_0,484
prominent_1,485
liver_0,486
liver_1,487
hepatic_0,488
hepatic_1,489
steatosis_0,490
steatosis_1,491
cardiomegaly_0,492
cardiomegaly_1,493
suggest_0,494
suggest_1,495
anemia_0,496
anemia_1,497
case_0,498
case_1,499
moured_0,500
moured_1,501
4_0,502
4_1,503
pm_0,504
pm_1,505
1_0,506
1_1,507
14_0,508
14_1,509
consolidation_0,510
consolidation_1,511
pulmonary_0,512
pulmonary_1,513
congestion_0,514
congestion_1,515
improvement_0,516
improvement_1,517
pleural_0,518
pleural_1,519
effusion_0,520
effusion_1,521
improved_0,522
improved_1,523
aeration_0,524
aeration_1,525
lower_0,526
lower_1,527
lobes_0,528
lobes_1,529
finding_0,530
finding_1,531
placement_0,532
placement_1,533
nasogastric_0,534
nasogastric_1,535
tube_0,536
tube_1,537
tip_0,538
tip_1,539
overlying_0,540
overlying_1,541
gastric_0,542
gastric_1,543
body_0,544
body_1,545
significantly_0,546
significantly_1,547
sided_0,548
sided_1,549
adjacent_0,550
adjacent_1,551
compressive_0,552
compressive_1,553
superimposed_0,554
superimposed_1,555
pneumonia_0,556
pneumonia_1,557
can_0,558
can_1,559
not_0,560
not_1,561
excluded_0,562
excluded_1,563
enteric_0,564
enteric_1,565
distal_0,566
distal_1,567
dedicated_0,568
dedicated_1,569
clinically_0,570
clinically_1,571
indicated_0,572
indicated_1,573
confirm_0,574
confirm_1,575
proper_0,576
proper_1,577
positioning_0,578
positioning_1,579
persistent_0,580
persistent_1,581
pathology_0,582
pathology_1,583
ventricles_0,584
ventricles_1,585
cisterns_0,586
cisterns_1,587
sulci_0,588
sulci_1,589
patient_0,590
patient_1,591
s_0,592
s_1,593
given_0,594
given_1,595
age_0,596
age_1,597
likely_0,598
likely_1,599
represents_0,600
represents_1,601
brain_0,602
brain_1,603
atrophy_0,604
atrophy_1,605
alcoholism_0,606
alcoholism_1,607
60ccs_0,608
60ccs_1,609
serous_0,610
serous_1,611
ascitic_0,612
ascitic_1,613
fluid_0,614
fluid_1,615
removed_0,616
removed_1,617
via_0,618
via_1,619
lowerquadrant_0,620
lowerquadrant_1,621
approach_0,622
approach_1,623
sent_0,624
sent_1,625
analysis_0,626
analysis_1,627
complications_0,628
complications_1,629
by_0,630
by_1,631
motion_0,632
motion_1,633
cavernous_0,634
cavernous_1,635
markedly_0,636
markedly_1,637
evaluated_0,638
evaluated_1,639
definite_0,640
definite_1,641
abnormality_0,642
abnormality_1,643
elsewhere_0,644
elsewhere_1,645
important_0,646
important_1,647
consider_0,648
consider_1,649
repeating_0,650
repeating_1,651
when_0,652
when_1,653
t_0,654
t_1,655
fully_0,656
fully_1,657
cooperate_0,658
cooperate_1,659
absence_0,660
absence_1,661
contrast_0,662
contrast_1,663
enhancement_0,664
enhancement_1,665
would_0,666
would_1,667
limit_0,668
limit_1,669
active_0,670
active_1,671
sarcoid_0,672
sarcoid_1,673
artifact_0,674
artifact_1,675
status_0,676
status_1,677
post_0,678
post_1,679
unsuccessful_0,680
unsuccessful_1,681
lumbar_0,682
lumbar_1,683
puncture_0,684
puncture_1,685
without_0,686
without_1,687
complication_0,688
complication_1,689
noted_0,690
noted_1,691
decreased_0,692
decreased_1,693
central_0,694
central_1,695
hemorrhagic_0,696
hemorrhagic_1,697
collection_0,698
collection_1,699
quantity_0,700
quantity_1,701
ascites_0,702
ascites_1,703
since_0,704
since_1,705
previous_0,706
previous_1,707
slightly_0,708
slightly_1,709
increased_0,710
increased_1,711
density_0,712
density_1,713
question_0,714
question_1,715
partial_0,716
partial_1,717
proteinaceous_0,718
proteinaceous_1,719
component_0,720
component_1,721
obvious_0,722
obvious_1,723
layering_0,724
layering_1,725
hematoma_0,726
hematoma_1,727
cirrhotic_0,728
cirrhotic_1,729
appearing_0,730
appearing_1,731
tips_0,732
tips_1,733
shunt_0,734
shunt_1,735
place_0,736
place_1,737
vertebral_0,738
vertebral_1,739
compression_0,740
compression_1,741
deformities_0,742
deformities_1,743
exam_0,744
exam_1,745
gross_0,746
gross_1,747
lobar_0,748
lobar_1,749
intracerebral_0,750
intracerebral_1,751
extra_0,752
extra_1,753
follow_0,754
follow_1,755
up_0,756
up_1,757
advised_0,758
advised_1,759
appropriate_0,760
appropriate_1,761
successful_0,762
successful_1,763
french_0,764
french_1,765
x_0,766
x_1,767
dual_0,768
dual_1,769
lumen_0,770
lumen_1,771
quinton_0,772
quinton_1,773
catheter_0,774
catheter_1,775
jugular_0,776
jugular_1,777
vein_0,778
vein_1,779
slight_0,780
slight_1,781
increase_0,782
increase_1,783
effusions_0,784
effusions_1,785
greater_0,786
greater_1,787
than_0,788
than_1,789
stable_0,790
stable_1,791
new_0,792
new_1,793
feeding_0,794
feeding_1,795
positioned_0,796
positioned_1,797
residual_0,798
residual_1,799
basilar_0,800
basilar_1,801
linear_0,802
linear_1,803
segment_0,804
segment_1,805
medial_0,806
medial_1,807
multifocal_0,808
multifocal_1,809
versus_0,810
versus_1,811
picc_0,812
picc_1,813
line_0,814
line_1,815
insertion_0,816
insertion_1,817
upper_0,818
upper_1,819
extremity_0,820
extremity_1,821
perma_0,822
perma_1,823
cath_0,824
cath_1,825
through_0,826
through_1,827
tract_0,828
tract_1,829
svc_0,830
svc_1,831
remaining_0,832
remaining_1,833
tubes_0,834
tubes_1,835
lines_0,836
lines_1,837
good_0,838
good_1,839
position_0,840
position_1,841
relatively_0,842
relatively_1,843
volume_0,844
volume_1,845
mostly_0,846
mostly_1,847
perihepatic_0,848
perihepatic_1,849
perisplenic_0,850
perisplenic_1,851
largest_0,852
largest_1,853
pocket_0,854
pocket_1,855
quadrant_0,856
quadrant_1,857
preliminary_0,858
preliminary_1,859
report_0,860
report_1,861
provided_0,862
provided_1,863
pacs_0,864
pacs_1,865
shortly_0,866
shortly_1,867
following_0,868
following_1,869
completion_0,870
completion_1,871
28_0,872
28_1,873
2014_0,874
2014_1,875
correlate_0,876
correlate_1,877
determine_0,878
determine_1,879
whether_0,880
whether_1,881
coiled_0,882
coiled_1,883
nasopharynx_0,884
nasopharynx_1,885
other_0,886
other_1,887
parenchymal_0,888
parenchymal_1,889
retraction_0,890
retraction_1,891
now_0,892
now_1,893
brachiocephalic_0,894
brachiocephalic_1,895
development_0,896
development_1,897
asymmetric_0,898
asymmetric_1,899
associated_0,900
associated_1,901
subjacent_0,902
subjacent_1,903
marked_0,904
marked_1,905
coarsened_0,906
coarsened_1,907
heterogeneous_0,908
heterogeneous_1,909
compatible_0,910
compatible_1,911
cirrhosis_0,912
cirrhosis_1,913
lesion_0,914
lesion_1,915
patent_0,916
patent_1,917
hepatopetal_0,918
hepatopetal_1,919
portal_0,920
portal_1,921
flow_0,922
flow_1,923
demonstrates_0,924
demonstrates_1,925
thick_0,926
thick_1,927
walled_0,928
walled_1,929
gallbladder_0,930
gallbladder_1,931
secondary_0,932
secondary_1,933
contracted_0,934
contracted_1,935
state_0,936
state_1,937
hypoproteinemic_0,938
hypoproteinemic_1,939
states_0,940
states_1,941
cholelithiasis_0,942
cholelithiasis_1,943
biliary_0,944
biliary_1,945
gastrostomy_0,946
gastrostomy_1,947
courses_0,948
courses_1,949
close_0,950
close_1,951
proximity_0,952
proximity_1,953
questionably_0,954
questionably_1,955
perforates_0,956
perforates_1,957
transverse_0,958
transverse_1,959
colon_0,960
colon_1,961
presence_0,962
presence_1,963
pneumoperitoneum_0,964
pneumoperitoneum_1,965
highly_0,966
highly_1,967
concerning_0,968
concerning_1,969
injury_0,970
injury_1,971
rectal_0,972
rectal_1,973
gastrografin_0,974
gastrografin_1,975
uzair_0,976
uzair_1,977
sarmast_0,978
sarmast_1,979
guillaume_0,980
guillaume_1,981
11_0,982
11_1,983
06_0,984
06_1,985
20_0,986
20_1,987
0_0,988
0_1,989
mass_0,990
mass_1,991
like_0,992
like_1,993
inferior_0,994
inferior_1,995
mr_0,996
mr_1,997
terminating_0,998
terminating_1,999
antrum_0,1000
antrum_1,1001
non_0,1002
non_1,1003
obstructive_0,1004
obstructive_1,1005
removal_0,1006
removal_1,1007
exclusion_0,1008
exclusion_1,1009
pelvis_0,1010
pelvis_1,1011
exact_0,1012
exact_1,1013
location_0,1014
location_1,1015
gi_0,1016
gi_1,1017
system_0,1018
system_1,1019
confirmed_0,1020
confirmed_1,1021
could_0,1022
could_1,1023
performed_0,1024
performed_1,1025
localization_0,1026
localization_1,1027
rounded_0,1028
rounded_1,1029
coil_0,1030
coil_1,1031
structure_0,1032
structure_1,1033
indeterminate_0,1034
indeterminate_1,1035
etiology_0,1036
etiology_1,1037
possible_0,1038
possible_1,1039
septations_0,1040
septations_1,1041
peritonitis_0,1042
peritonitis_1,1043
hilar_0,1044
hilar_1,1045
edema_0,1046
edema_1,1047
lung_0,1048
lung_1,1049
base_0,1050
base_1,1051
heart_0,1052
heart_1,1053
size_0,1054
size_1,1055
limits_0,1056
limits_1,1057
technically_0,1058
technically_1,1059
diagnostic_0,1060
diagnostic_1,1061
paracentesis_0,1062
paracentesis_1,1063
immediate_0,1064
immediate_1,1065
postprocedure_0,1066
postprocedure_1,1067
ij_0,1068
ij_1,1069
subsegmental_0,1070
subsegmental_1,1071
calcified_0,1072
calcified_1,1073
mediastinal_0,1074
mediastinal_1,1075
lymph_0,1076
lymph_1,1077
nodes_0,1078
nodes_1,1079
sarcoidosis_0,1080
sarcoidosis_1,1081
splenic_0,1082
splenic_1,1083
granulomata_0,1084
granulomata_1,1085
splenomegaly_0,1086
splenomegaly_1,1087
g_0,1088
g_1,1089
stomach_0,1090
stomach_1,1091
under_0,1092
under_1,1093
distention_0,1094
distention_1,1095
opacifications_0,1096
opacifications_1,1097
intraperitoneal_0,1098
intraperitoneal_1,1099
pneumatosis_0,1100
pneumatosis_1,1101
severe_0,1102
severe_1,1103
tricompartmental_0,1104
tricompartmental_1,1105
osteoarthrosis_0,1106
osteoarthrosis_1,1107
knee_0,1108
knee_1,1109
chondrocalcinosis_0,1110
chondrocalcinosis_1,1111
worse_0,1112
worse_1,1113
perhaps_0,1114
perhaps_1,1115
august_0,1116
august_1,1117
territorial_0,1118
territorial_1,1119
imaging_0,1120
imaging_1,1121
long_0,1122
long_1,1123
portion_0,1124
portion_1,1125
peg_0,1126
peg_1,1127
extravasation_0,1128
extravasation_1,1129
flexion_0,1130
flexion_1,1131
2nd_0,1132
2nd_1,1133
5th_0,1134
5th_1,1135
metacarpophalangeal_0,1136
metacarpophalangeal_1,1137
interphalangeal_0,1138
interphalangeal_1,1139
joints_0,1140
joints_1,1141
contracture_0,1142
contracture_1,1143
degenerative_0,1144
degenerative_1,1145
changes_0,1146
changes_1,1147
wrist_0,1148
wrist_1,1149
triscaphe_0,1150
triscaphe_1,1151
joint_0,1152
joint_1,1153
large_0,1154
large_1,1155
sized_0,1156
sized_1,1157
june_0,1158
june_1,1159
underlying_0,1160
underlying_1,1161
ruled_0,1162
ruled_1,1163
out_0,1164
out_1,1165
all_0,1166
all_1,1167
only_0,1168
only_1,1169
single_0,1170
single_1,1171
fracture_0,1172
fracture_1,1173
arthrosis_0,1174
arthrosis_1,1175
bone_0,1176
bone_1,1177
humerus_0,1178
humerus_1,1179
has_0,1180
has_1,1181
mottled_0,1182
mottled_1,1183
appearance_0,1184
appearance_1,1185
metabolic_0,1186
metabolic_1,1187
disorder_0,1188
disorder_1,1189
but_0,1190
but_1,1191
consideration_0,1192
consideration_1,1193
additional_0,1194
additional_1,1195
continued_0,1196
continued_1,1197
exchange_0,1198
exchange_1,1199
nor_0,1200
nor_1,1201
traumatic_0,1202
traumatic_1,1203
paranasal_0,1204
paranasal_1,1205
sinus_0,1206
sinus_1,1207
frontal_0,1208
frontal_1,1209
anterior_0,1210
anterior_1,1211
ethmoid_0,1212
ethmoid_1,1213
maxillary_0,1214
maxillary_1,1215
sinuses_0,1216
sinuses_1,1217
hyperdense_0,1218
hyperdense_1,1219
opacified_0,1220
opacified_1,1221
reflect_0,1222
reflect_1,1223
inspissated_0,1224
inspissated_1,1225
secretions_0,1226
secretions_1,1227
addition_0,1228
addition_1,1229
questionable_0,1230
questionable_1,1231
bony_0,1232
bony_1,1233
erosion_0,1234
erosion_1,1235
posteromedial_0,1236
posteromedial_1,1237
wall_0,1238
wall_1,1239
extension_0,1240
extension_1,1241
soft_0,1242
soft_1,1243
tissue_0,1244
tissue_1,1245
into_0,1246
into_1,1247
nasal_0,1248
nasal_1,1249
passageway_0,1250
passageway_1,1251
followup_0,1252
followup_1,1253
6_0,1254
6_1,1255
mm_0,1256
mm_1,1257
subcutaneous_0,1258
subcutaneous_1,1259
nodule_0,1260
nodule_1,1261
scalp_0,1262
scalp_1,1263
possibly_0,1264
possibly_1,1265
sebaceous_0,1266
sebaceous_1,1267
cyst_0,1268
cyst_1,1269
direct_0,1270
direct_1,1271
inspection_0,1272
inspection_1,1273
advanced_0,1274
advanced_1,1275
excessive_0,1276
excessive_1,1277
noise_0,1278
noise_1,1279
lack_0,1280
lack_1,1281
intravenous_0,1282
intravenous_1,1283
especially_0,1284
especially_1,1285
pancreas_0,1286
pancreas_1,1287
hepatomegaly_0,1288
hepatomegaly_1,1289
fibrosis_0,1290
fibrosis_1,1291
demonstrated_0,1292
demonstrated_1,1293
thickening_0,1294
thickening_1,1295
sonographic_0,1296
sonographic_1,1297
murphy_0,1298
murphy_1,1299
sign_0,1300
sign_1,1301
incidentally_0,1302
incidentally_1,1303
ring_0,1304
ring_1,1305
down_0,1306
down_1,1307
emanating_0,1308
emanating_1,1309
suggesting_0,1310
suggesting_1,1311
adenomyomatosis_0,1312
adenomyomatosis_1,1313
negative_0,1314
negative_1,1315
sonogram_0,1316
sonogram_1,1317
specifically_0,1318
specifically_1,1319
18_0,1320
18_1,1321
medical_0,1322
medical_1,1323
social_0,1324
social_1,1325
noncontrast_0,1326
noncontrast_1,1327
head_0,1328
head_1,1329
angio_0,1330
angio_1,1331
neck_0,1332
neck_1,1333
narrowing_0,1334
narrowing_1,1335
hypoplastic_0,1336
hypoplastic_1,1337
extracranial_0,1338
extracranial_1,1339
dominant_0,1340
dominant_1,1341
angiography_0,1342
angiography_1,1343
circulation_0,1344
circulation_1,1345
bilaterally_0,1346
bilaterally_1,1347
2_0,1348
2_1,1349
laterally_0,1350
laterally_1,1351
oriented_0,1352
oriented_1,1353
outpouching_0,1354
outpouching_1,1355
ica_0,1356
ica_1,1357
although_0,1358
although_1,1359
atherosclerotic_0,1360
atherosclerotic_1,1361
entirely_0,1362
entirely_1,1363
mra_0,1364
mra_1,1365
extensive_0,1366
extensive_1,1367
mucosal_0,1368
mucosal_1,1369
encephalomalacia_0,1370
encephalomalacia_1,1371
gliosis_0,1372
gliosis_1,1373
parieto_0,1374
parieto_1,1375
occipital_0,1376
occipital_1,1377
sequela_0,1378
sequela_1,1379
trauma_0,1380
trauma_1,1381
ex_0,1382
ex_1,1383
vacuo_0,1384
vacuo_1,1385
lateral_0,1386
lateral_1,1387
ventricle_0,1388
ventricle_1,1389
horn_0,1390
horn_1,1391
dislocation_0,1392
dislocation_1,1393
radiographic_0,1394
radiographic_1,1395
related_0,1396
related_1,1397
appears_0,1398
appears_1,1399
intermittent_0,1400
intermittent_1,1401
clinoid_0,1402
clinoid_1,1403
osteomyelitis_0,1404
osteomyelitis_1,1405
sizeable_0,1406
sizeable_1,1407
very_0,1408
very_1,1409
markings_0,1410
markings_1,1411
atelectatic_0,1412
atelectatic_1,1413
exclude_0,1414
exclude_1,1415
developing_0,1416
developing_1,1417
infiltrate_0,1418
infiltrate_1,1419
effect_0,1420
effect_1,1421
midline_0,1422
midline_1,1423
shift_0,1424
shift_1,1425
generalized_0,1426
generalized_1,1427
loss_0,1428
loss_1,1429
parenchyma_0,1430
parenchyma_1,1431
expected_0,1432
expected_1,1433
please_0,1434
please_1,1435
convincing_0,1436
convincing_1,1437
malignancy_0,1438
malignancy_1,1439
solitary_0,1440
solitary_1,1441
thyroid_0,1442
thyroid_1,1443
benefit_0,1444
benefit_1,1445
aspiration_0,1446
aspiration_1,1447
bases_0,1448
bases_1,1449
thoracic_0,1450
thoracic_1,1451
esophagus_0,1452
esophagus_1,1453
intraluminal_0,1454
intraluminal_1,1455
probably_0,1456
probably_1,1457
reflux_0,1458
reflux_1,1459
clear_0,1460
clear_1,1461
lungs_0,1462
lungs_1,1463
glands_0,1464
glands_1,1465
predominantly_0,1466
predominantly_1,1467
solid_0,1468
solid_1,1469
studies_0,1470
studies_1,1471
document_0,1472
document_1,1473
stability_0,1474
stability_1,1475
needle_0,1476
needle_1,1477
biopsy_0,1478
biopsy_1,1479
considered_0,1480
considered_1,1481
definitive_0,1482
definitive_1,1483
diagnosis_0,1484
diagnosis_1,1485
feasible_0,1486
feasible_1,1487
due_0,1488
due_1,1489
inability_0,1490
inability_1,1491
nuclear_0,1492
nuclear_1,1493
also_0,1494
also_1,1495
assessment_0,1496
assessment_1,1497
warranted_0,1498
warranted_1,1499
opacity_0,1500
opacity_1,1501
most_0,1502
most_1,1503
suggestive_0,1504
suggestive_1,1505
present_0,1506
present_1,1507
date_0,1508
date_1,1509
guided_0,1510
guided_1,1511
fine_0,1512
fine_1,1513
abscess_0,1514
abscess_1,1515
stated_0,1516
stated_1,1517
inflammation_0,1518
inflammation_1,1519
nonspecific_0,1520
nonspecific_1,1521
cholecystitis_0,1522
cholecystitis_1,1523
hida_0,1524
hida_1,1525
scan_0,1526
scan_1,1527
extrahepatic_0,1528
extrahepatic_1,1529
duct_0,1530
duct_1,1531
function_0,1532
function_1,1533
tests_0,1534
tests_1,1535
choledocholithiasis_0,1536
choledocholithiasis_1,1537
though_0,1538
though_1,1539
portions_0,1540
portions_1,1541
obscured_0,1542
obscured_1,1543
redemonstration_0,1544
redemonstration_1,1545
echotexture_0,1546
echotexture_1,1547
borderline_0,1548
borderline_1,1549
spleen_0,1550
spleen_1,1551
renal_0,1552
renal_1,1553
echogenicity_0,1554
echogenicity_1,1555
hydronephrosis_0,1556
hydronephrosis_1,1557
opacification_0,1558
opacification_1,1559
hypertension_0,1560
hypertension_1,1561
increasing_0,1562
increasing_1,1563
field_0,1564
field_1,1565
nondiagnostic_0,1566
nondiagnostic_1,1567
cervical_0,1568
cervical_1,1569
spine_0,1570
spine_1,1571
ray_0,1572
ray_1,1573
seizures_0,1574
seizures_1,1575
pneumothorax_0,1576
pneumothorax_1,1577
somewhat_0,1578
somewhat_1,1579
portable_0,1580
portable_1,1581
technique_0,1582
technique_1,1583
recent_0,1584
recent_1,1585
surgical_0,1586
surgical_1,1587
wound_0,1588
wound_1,1589
transplant_0,1590
transplant_1,1591
trace_0,1592
trace_1,1593
pole_0,1594
pole_1,1595
discrete_0,1596
discrete_1,1597
appreciated_0,1598
appreciated_1,1599
resistive_0,1600
resistive_1,1601
indices_0,1602
indices_1,1603
elevated_0,1604
elevated_1,1605
peak_0,1606
peak_1,1607
systolic_0,1608
systolic_1,1609
velocities_0,1610
velocities_1,1611
iliac_0,1612
iliac_1,1613
main_0,1614
main_1,1615
systemic_0,1616
systemic_1,1617
prominence_0,1618
prominence_1,1619
ng_0,1620
ng_1,1621
situ_0,1622
situ_1,1623
et_0,1624
et_1,1625
entrance_0,1626
entrance_1,1627
mainstem_0,1628
mainstem_1,1629
bronchus_0,1630
bronchus_1,1631
retracted_0,1632
retracted_1,1633
were_0,1634
were_1,1635
nurses_0,1636
nurses_1,1637
operating_0,1638
operating_1,1639
room_0,1640
room_1,1641
where_0,1642
where_1,1643
located_0,1644
located_1,1645
10_0,1646
10_1,1647
17_0,1648
17_1,1649
20with_0,1650
20with_1,1651
unintentional_0,1652
unintentional_1,1653
radiopaque_0,1654
radiopaque_1,1655
foreign_0,1656
foreign_1,1657
nurse_0,1658
nurse_1,1659
doolin_0,1660
doolin_1,1661
04_0,1662
04_1,1663
20at_0,1664
20at_1,1665
ileus_0,1666
ileus_1,1667
repositioning_0,1668
repositioning_1,1669
endotracheal_0,1670
endotracheal_1,1671
carina_0,1672
carina_1,1673
worsening_0,1674
worsening_1,1675
transcortical_0,1676
transcortical_1,1677
diffusion_0,1678
diffusion_1,1679
weighted_0,1680
weighted_1,1681
sensitive_0,1682
sensitive_1,1683
subtle_0,1684
subtle_1,1685
ischemia_0,1686
ischemia_1,1687
sphenoid_0,1688
sphenoid_1,1689
sinusitis_0,1690
sinusitis_1,1691
interstitial_0,1692
interstitial_1,1693
alveolar_0,1694
alveolar_1,1695
grossly_0,1696
grossly_1,1697
decrease_0,1698
decrease_1,1699
resolving_0,1700
resolving_1,1701
